parameters,rms,pitch,cent,flatness,rolloff,MFCC0,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,chroma0,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11
0.0-0.0-0.1-0.0,0.034099288284778595,11075.0,1115.513335632333,0.5006922361422004,2427.86865234375,-441.0924720108119,64.88606730280117,12.137410082851936,14.03560350349013,9.510008421219716,9.055424427856265,7.321445091142313,6.647195859475445,5.626597231274637,5.07325957053022,4.411993270968841,3.9913109658835264,3.5116311917011123,0.19196233326736295,0.19506660599903894,0.22701034965726222,0.2950754951997145,0.3938153452609153,0.4223526687370111,0.4443472355480662,0.5,0.45892564332054203,0.3928914755611424,0.28495839915097537,0.2181858399125442
0.0-0.0-0.1-0.1,0.00386597472243011,22050.0,854.7503148839241,0.5003129777546897,1399.658203125,-671.4080023911374,66.71657234266459,13.906210761119084,15.723543142058967,11.103156511125608,10.541356068676311,8.689466891697592,7.8891683872513045,6.737319103114499,6.050724470317893,5.257343008281127,4.708699587059131,4.1079484231420444,0.23873434511202754,0.2738324493210818,0.3135091475128508,0.36933296161585255,0.46923770457344255,0.5,0.4311522929341994,0.3838822384856829,0.2775096502687312,0.21474120562051008,0.1806743528955336,0.19625665207979623
0.0-0.0-0.1-0.2,0.011275598779320717,22050.0,1251.9397371660837,0.0004305573602756354,1905.6884765625,-504.24285734606894,141.53075150024074,34.139497675283245,36.28585120531325,25.981723211190992,24.081906604242356,19.778900964666732,17.704476198947738,15.02830811441064,13.371423195246736,11.577602604035311,10.337123775676696,9.042061104874534,0.5390486067883209,0.5836291021696078,0.6236714796931929,0.6989812056985498,0.8475093144203913,0.8988499846350767,0.9282182336505029,1.0,0.871027368567745,0.7317723165140424,0.5444112986689881,0.5037463795059276
0.0-0.0-0.1-0.3,0.018947910517454147,22050.0,2062.1693276851415,0.0010944192764664532,4188.2080078125,-373.0668766809791,131.00194438718052,25.353364092536534,28.99473016707306,19.803238878195778,18.768149262840723,15.188025667936264,13.742698283375912,11.6223561798853,10.456538011183211,9.096420171776597,8.239671502263096,7.286852249557342,0.6471446102327756,0.6804581349257967,0.7275129187495939,0.7844001659506699,0.9152560672033319,1.0,0.9370495716174518,0.9117979379619032,0.7953332995384779,0.6799295641824372,0.5719847952854547,0.5951132658903378
0.0-0.0-0.1-0.4,0.026411136612296104,22050.0,1191.7685370330519,0.00036547105724652005,1620.37353515625,-421.29276900165934,141.62522491862512,34.2048821174862,36.325163901840014,26.00249345757844,24.091931446682466,19.785623981071307,17.715198551056137,15.050175167366255,13.411439513944904,11.642261526390541,10.43223329494803,9.17247245090014,0.588320890109206,0.6357076945235445,0.6738142787438943,0.7352790655957251,0.8862498048043121,0.9537317762473514,0.9608005504409913,1.0,0.8479786985518136,0.7044044177895918,0.5443707185492239,0.5353778603729035
0.0-0.0-0.1-0.5,0.033754292875528336,11075.0,2460.9206656934402,0.00207162636197957,5706.298828125,-283.39213483655243,129.0276438808195,23.36270173781722,27.007023512939966,17.84252219889337,16.85681643185842,13.346163594073207,11.988386891237603,9.971640137030379,8.92320031095846,7.691644001256462,6.971755826166195,6.161023456473679,0.6462517545507098,0.6268381843296419,0.6147719406339368,0.6473738199234567,0.7960046075045633,0.9404681600226983,0.9635626044666832,0.9785662495612599,0.8869795835582772,0.7661615733632713,0.6188306392646807,0.6173742794193751
0.0-0.0-0.1-0.6,0.041168227791786194,22050.0,2180.622149704975,0.0014165283377142739,4640.4052734375,-284.69424676830965,129.70698373564335,24.154831310783162,27.903250111590957,18.82071267723378,17.89803858409347,14.434866303181773,13.1102575977067,11.112687430626483,10.069527095268624,8.829706791549912,8.088675255113948,7.2448480120144545,0.5919645115390069,0.6723970710672909,0.763260996890562,0.8323502822304825,0.9324766487842697,0.9349183252704139,0.8990230217868821,0.9151714174409576,0.7706886098075546,0.6499204975549031,0.5098001368392076,0.5206360442121485
0.0-0.0-0.1-0.7,0.04861263558268547,11075.0,2557.9532454027385,0.0025429448982938205,6061.5966796875,-238.57189105151963,128.138990850936,22.60994052332765,26.38286894843783,17.324235860108352,16.425730195148127,12.988035547297784,11.691008559391516,9.723827490205526,8.714557992433559,7.512892929889244,6.815023733582882,6.02012173903008,0.716055888376683,0.6266043964753925,0.5551585301821638,0.5391580075646984,0.6328813839920309,0.7679391135757883,0.8228172308776551,0.9028736721222521,0.8562603621662531,0.8252700178990102,0.7293497661092923,0.7023165978448136
0.0-0.0-0.1-0.8,0.05550065636634827,11075.0,2574.7216010217135,0.0024527521917184795,6120.81298828125,-226.6501872089741,127.45034032060894,22.09918400969252,26.048075332697465,17.143658918468304,16.381278683424878,13.065171760051234,11.875461294270782,10.000114372978759,9.065569727620804,7.920316182932387,7.259862542917945,6.483277484887475,0.7173806584581865,0.7609559143498182,0.826466511378692,0.8622001658825018,0.8913397192230117,0.8181861040058112,0.7959535970696926,0.8722846045974587,0.7918401394642851,0.695243555031084,0.5915498496822734,0.6362267466107869
0.0-0.0-0.1-0.9,0.06323325634002686,11075.0,2561.7982880554073,0.0025059918778449304,6077.74658203125,-213.5444695631811,127.67706801761514,22.33662255833747,26.290702633805466,17.383697454206782,16.611258812509547,13.278244792801853,12.065242427512922,10.160826200464623,9.19218237238304,8.00881258858539,7.307475586863717,6.4886897723689465,0.7643808489340799,0.6468478288537294,0.6031046397764108,0.6245328651102106,0.6935339273395029,0.7180459364184562,0.8191342102489187,0.8880555325073116,0.8681856939766934,0.8196475690347247,0.7900263742061286,0.795472328905279
0.0-0.0-0.2-0.0,0.03405844792723656,22050.0,1293.8395350427706,0.5011654851211592,3090.0146484375,-435.20886330392403,63.501878346663226,10.8674858421498,12.882058514428795,8.464118600397233,8.112066920350015,6.478790584342297,5.904408315551121,4.982660430125947,4.526510227243948,3.9601168966142115,3.631387502281072,3.24021405488859,0.5,0.4613529892139327,0.4030093841766508,0.3457521922743372,0.2787386316265695,0.21433858192025274,0.2593054214950258,0.3464912522164339,0.3896669504626382,0.4039791629044629,0.4177185280155938,0.4614213980100008
0.0-0.0-0.2-0.1,0.0037893932312726974,22050.0,1301.5984173121597,0.5012199921819462,3111.5478515625,-650.6975250571213,63.605773002534335,10.95027931253884,12.941865217607443,8.501165178051316,8.126415357775091,6.470363118588441,5.873348943505201,4.929526085004679,4.452324900064327,3.866352928887504,3.5199112924433242,3.113239883116449,0.5,0.48215714777451735,0.4348570111154347,0.3815445937866722,0.3140857587101124,0.2380438330239713,0.2644460377873662,0.3441600884164345,0.38147700507095106,0.3868012375537039,0.39353755934658113,0.44738732009321447
0.0-0.0-0.2-0.2,0.011112043634057045,11075.0,2563.0989407827246,0.002558531049964688,6072.36328125,-388.9452296341757,127.79712844828862,22.411049509048325,26.320199261686653,17.374232744550362,16.56806881596644,13.20586063296081,11.9683615527416,10.044612735160635,9.06236964583951,7.871511803569959,7.1689777806343775,6.355214089647725,0.7213799742361751,0.6197309931141355,0.5761791206738561,0.6184957519210347,0.7035995075294179,0.7416901202220527,0.8652600375126871,0.880781464841376,0.8724836000152141,0.8058444022016573,0.7882485974826078,0.8020364248090037
0.0-0.0-0.2-0.3,0.018609127029776573,11075.0,2536.4052996851756,0.0023225888468439582,5980.84716796875,-339.2297600215633,127.65959746329985,22.26642537969345,26.1751092504762,17.237284515758567,16.447414580092786,13.108824073854853,11.901465036613574,10.013462266356836,9.07142177908413,7.9238567344247866,7.26614398205351,6.49698258861479,0.6806805255320403,0.7436624600126482,0.8145288142341142,0.8734865305903267,0.9210375389786032,0.8779368059645121,0.819469167067703,0.8980661633514058,0.8057423266205248,0.7124739387712862,0.5760064969024825,0.5885575253376091
0.0-0.0-0.2-0.4,0.02627197839319706,22050.0,2545.93637414987,0.002458988014596509,6013.14697265625,-300.7381807035502,128.29210035210275,22.715681827552707,26.44481727753893,17.351573518454597,16.42625569702261,12.968007601316238,11.656003468117058,9.679051012665886,8.664923919023547,7.4628571917015645,6.768473947877812,5.980216105871773,0.6913627815120946,0.6152757344977544,0.5556656597670351,0.5561181260125097,0.6704252975470256,0.8121098210564924,0.8676113080761172,0.9242184270166158,0.8677647749735328,0.8122483885111191,0.698984905045889,0.6763633056242269
0.0-0.0-0.2-0.5,0.03400826454162598,11075.0,1919.0397821969332,0.001036256125794808,3633.72802734375,-324.0381085216391,131.53805676265716,25.855585331054442,29.47224264109048,20.26936088664686,19.233857907331505,15.661781773630576,14.231048989212399,12.13025557074551,10.987354763175302,9.65172890882998,8.819062051493905,7.887866916612049,0.5845872813913682,0.6590414175634346,0.7387734884928177,0.808129011558894,0.9280706394405083,0.9551703775984255,0.9294189793174741,0.9451046369745708,0.7908698787932246,0.6617734734028574,0.5166591360518581,0.5197057426081404
0.0-0.0-0.2-0.6,0.04132057726383209,22050.0,2386.5845459769284,0.0018175312518545713,5431.75048828125,-269.2084185752543,129.45442761813246,23.775448140346764,27.404003437317115,18.223136672941514,17.22011049083533,13.690897945394788,12.313291952509434,10.275558336439662,9.205160457967299,7.95089323600815,7.20773872563227,6.373404192537376,0.63963806396567,0.6415110242809962,0.6499124017042148,0.6912918301802647,0.8402569763295933,0.9756640357373826,0.9755890841895944,0.9788508192873594,0.8746911824928516,0.7436215917914601,0.5971893894611913,0.6029840207878232
0.0-0.0-0.2-0.7,0.049356501549482346,11075.0,1307.3612341440707,0.00028518866612293857,1361.97509765625,-337.0225567862864,136.69412731377798,30.591654270590887,33.78575595666806,24.197631765601777,22.800273076481385,18.877525831113317,17.10419631328012,14.670036348443741,13.205915585346235,11.563848222843545,10.441631298233979,9.239149058969929,0.5764016492638959,0.6155936166817053,0.64577077517108,0.7088703251747048,0.8632599615707981,0.9326621941434852,0.9494689240061253,1.0,0.8559630836630993,0.7127578673456558,0.5452422606804528,0.529050021167316
0.0-0.0-0.2-0.8,0.05678549408912659,22050.0,1926.2656725839815,0.0008826172762382306,3655.26123046875,-273.95024017879234,131.6483100669642,26.047078581996146,29.723162189411514,20.54720709287548,19.5109711312502,15.915750284382558,14.443169624877978,12.284853422162438,11.071773992326065,9.656806140434613,8.739478378599815,7.722361118696358,0.6638590588974853,0.6978351232660549,0.7539190117034595,0.8141033996778648,0.9360999041922549,1.0,0.9172280957816781,0.8845053984301812,0.7703973941174603,0.6692386654881021,0.5801168352666515,0.6090421441327792
0.0-0.0-0.2-0.9,0.06455390155315399,22050.0,1608.7111507497686,0.000616822496730652,2530.1513671875,-284.0736420626122,134.54819250944445,28.617409155940738,31.986189237199476,22.55726109860568,21.306870626013236,17.52214869658804,15.878248704115324,13.56396670465006,12.208866182758715,10.664144548621419,9.627266156732112,8.498345509794945,0.5201508035207274,0.5664539030383726,0.6086592149936711,0.683848614351501,0.8276311523566287,0.8760133054972475,0.9174773379812562,1.0,0.8768482376927849,0.7380461532499689,0.5450913458856859,0.49317392571760105
0.0-0.0-0.3-0.0,0.0348270945250988,11075.0,790.35594031731,0.5002469580475564,1152.0263671875,-463.28929462842837,66.9451394775572,14.187208186516873,16.052836111276143,11.470406461714909,10.937575970166096,9.106936265898565,8.320340330130566,7.174438710394105,6.485707501791369,5.682053475117728,5.115169837826658,4.488749865610439,0.24099556224003024,0.2741079179112303,0.3180764520703945,0.37434579999515627,0.47280601069811473,0.5,0.42722772307168694,0.37694651163498494,0.2665205248458735,0.20458418623640284,0.1751220590103609,0.19502037056331573
0.0-0.0-0.3-0.1,0.0037726035807281733,11075.0,1149.9755790839522,0.5007879242087707,2557.06787109375,-656.8556400728405,64.84715800115876,12.088879611577163,13.975425708764597,9.437145770653323,8.96902807661894,7.220930390616273,6.532393854992993,5.497840350263841,4.931430341337848,4.258526263353392,3.828150057154247,3.3411999159142844,0.18504965778181817,0.17273428695617574,0.19756322704798648,0.26452102823150025,0.3686814876880602,0.40961718829217664,0.44004338883968863,0.5,0.4653216337976873,0.4002659224285943,0.2946874626274056,0.2234573078841067
0.0-0.0-0.3-0.2,0.011416160501539707,11075.0,1653.1968727812873,0.0005382956755987066,2616.2841796875,-462.94202802099727,130.86696928009755,25.895915103823114,30.17339547833135,21.499977872717107,20.885322212716503,17.648131956299483,16.474809349602502,14.55610372349509,13.520321771478194,12.21903637194335,11.35218583264052,10.324681745324181,0.7468370904430646,0.7391272239515956,0.8138533557637809,0.870618240058848,0.9446858945334181,0.9133819306790804,0.74967106469054,0.6912102346333998,0.5921545105778365,0.5418614946239478,0.5616373056245951,0.6640465962407331
0.0-0.0-0.3-0.3,0.018865538761019707,100.0,2219.153946424161,0.0013818437347206806,4796.52099609375,-356.07798960145595,130.200401428015,24.55729009861855,28.209666830910244,19.03311243874218,18.01496312754754,14.452280975548298,13.023854581402459,10.919123491709858,9.767092839174882,8.41858641917338,7.571033454331221,6.624847496194642,0.5121385196207713,0.428904619019602,0.3638349839909243,0.3971216647274899,0.5653465027070752,0.7182909632585375,0.8754711275662532,1.0,0.9062908900140079,0.7802440518614406,0.6120066120784049,0.538482346807297
0.0-0.0-0.3-0.4,0.026425926014780998,11075.0,2209.974268265925,0.0014114791363085215,4758.837890625,-331.872031273725,128.99429313634568,23.772224118929195,27.822066024154914,18.97486626716144,18.233498233993014,14.90996787463762,13.689129597848753,11.76244606088407,10.759511704715935,9.532286233229785,8.78005278133595,7.905848140428123,0.7253146557334822,0.7615527990719502,0.8657179937146511,0.9117301215174809,0.9667442705228564,0.9412319465854329,0.7536359904856171,0.6595517534227509,0.5349279133696301,0.4711485871763107,0.4952095525591644,0.6185861245095182
0.0-0.0-0.3-0.5,0.03344087302684784,11075.0,1887.0674409869066,0.0008423317307129378,3504.52880859375,-327.83292227235006,133.29968980363242,27.158516510020732,30.344480889473182,20.786020628395875,19.45176357464633,15.621015240897817,13.965395677741611,11.671925407151617,10.368720318570048,8.904704322695782,7.974309247483064,6.973797151730424,0.4952099930296984,0.3641798551793748,0.2727882638941701,0.3151236268930535,0.5331179518256342,0.7279945076422413,0.8889732037726092,1.0,0.8943291615985904,0.7721124420773964,0.6034457845718997,0.533852003541869
0.0-0.0-0.3-0.6,0.041014499962329865,100.0,2633.2310429702497,0.0024061850711548658,6325.37841796875,-260.95259853585515,127.68057593389042,22.2743452912161,26.16513312938035,17.20646468112121,16.39405800315667,13.032319553651906,11.802226060333684,9.892934374123698,8.932105252615985,7.769267720938509,7.100862107877794,6.32661401073679,0.6502543565911825,0.7364520222466926,0.870926806966426,0.9102187693264276,0.9742028032343393,0.9955670899760471,0.8043343720286937,0.6590708531894962,0.49558345054896324,0.437184761563884,0.4587146318686588,0.5560018818499807
0.0-0.0-0.3-0.7,0.049349650740623474,11075.0,967.9332815464644,0.00019199867440642816,1098.193359375,-382.9951692913502,153.99434178264852,40.64321509811625,39.11829425952368,27.105852022025708,24.352985243554308,19.500836354563123,17.028829370801695,14.068474862869468,12.232060182003707,10.346912097237103,9.086707392061344,7.823656618097551,0.4718006300189858,0.35918366307071736,0.29786844104988563,0.36799182019791044,0.6023473956169112,0.7790601814301599,0.9001565449213724,1.0,0.8839422614664667,0.748521354430359,0.5774355557515369,0.5110537926908315
0.0-0.0-0.3-0.8,0.05638255178928375,100.0,2357.2315860290487,0.0016760329759213566,5307.9345703125,-246.35732139695733,129.05649630356925,23.649199867401073,27.524745013291273,18.53509330920824,17.67732776657115,14.257342742947596,12.957427462445956,10.967986724423646,9.91805775304989,8.658707549837814,7.8880094173998065,7.007480959905666,0.638373723093199,0.71712282297318,0.839400718116424,0.8823441977434741,0.9643268740335182,1.0,0.8162183782500848,0.6753420445697353,0.5074112479162949,0.4397270429000142,0.4556568753497602,0.5468808186174937
0.0-0.0-0.3-0.9,0.06370143592357635,11075.0,987.7147320391307,0.0002472180692725157,1189.70947265625,-358.1026513896137,153.7048406362413,40.4589178061734,39.02903320282082,27.08962038473816,24.392054498600054,19.581821387099083,17.14050677735281,14.200895775757896,12.376275858499937,10.495360980450428,9.232966922366675,7.96277776532947,0.46379733321584604,0.3895310134698867,0.3509057719895372,0.42089435943854814,0.6464311287315425,0.8186515334505795,0.918538903019249,1.0,0.8678721222315664,0.7200525808272847,0.5463637122102005,0.48631104932391656
0.0-0.0-0.4-0.0,0.03389095887541771,11075.0,1013.9726248568039,0.5004770378830071,2029.50439453125,-446.89347868045064,65.30042611457506,12.619911333810645,14.572826920941843,10.0817010837795,9.646374837774925,7.921234970925737,7.24834512666925,6.223672211436311,5.662463160833729,4.9911247914148005,4.559660335322707,4.069894439633849,0.45579597190948445,0.45115475765763163,0.4702191561050443,0.47724843128537,0.5,0.49635683642804,0.4006177150151612,0.3680837559752848,0.34586143760470006,0.3302962685683401,0.3423682413031723,0.40677169654770245
0.0-0.0-0.4-0.1,0.003896248061209917,11075.0,922.0425718869203,0.5004097249261299,1668.8232421875,-678.5765525971331,66.02697834153815,13.186609409583825,14.998566622093247,10.401837834439622,9.887673167293617,8.102277684512927,7.38332160205313,6.324121107223359,5.737996244824291,5.0492672293224174,4.605729380149073,4.1068693925947715,0.2999392074713144,0.30093566765837665,0.2769093537004669,0.27146132230929104,0.3383904481634126,0.4182660247235737,0.47205649326719035,0.5,0.40735985649643786,0.3260016525311246,0.2540739981810511,0.2625223749214015
0.0-0.0-0.4-0.2,0.011688021942973137,11075.0,337.3309576873687,1.5608085561427715e-05,150.732421875,-647.0904179063098,141.59534906311805,68.29195578661412,46.97089458425827,35.095163217071985,31.565328402857794,31.00393132056033,26.082170318915956,22.49762086922229,19.315611989176567,17.997642961982372,15.72899139123421,13.088394221732557,0.6532587192866486,0.691888669911144,0.7776656774447597,0.8521155222920199,0.9745417896469899,1.0,0.859877404656268,0.7931132544251499,0.6513233810618562,0.5588450623711341,0.5146838801029838,0.5764218598180109
0.0-0.0-0.4-0.3,0.018949009478092194,100.0,1607.160347785872,0.0005458693124075905,2449.40185546875,-407.25186464597465,134.57069406017183,28.708563635259484,32.13060314741191,22.730778791179702,21.48866211603493,17.69481167983875,16.026239173080217,13.673211896946087,12.266840126203114,10.660413658287144,9.554059012611773,8.351024211922125,0.5260597151017697,0.5516009444616541,0.5862757380894037,0.6675442355391311,0.8470328627454475,0.9485493128452165,0.9590899656391387,1.0,0.867685854592388,0.7285051905698825,0.562924276206719,0.5138989169244772
0.0-0.0-0.4-0.4,0.026860501617193222,11075.0,152.716105528048,1.081018340840938e-06,134.58251953125,-587.749274425418,154.84284117110323,87.24057729622189,48.28056026463925,37.35695304222456,31.344977124818225,27.20751776847211,24.80403356057076,20.037982182503793,15.77629046463262,14.315039337206862,12.717255294917726,10.501687165339565,0.5905754214799748,0.6226982279248436,0.686403371247807,0.7690944904610552,0.9285897929250432,1.0,0.9100982028451261,0.8741601272152877,0.7304277286181375,0.6129962936422866,0.5183622774443252,0.5397433903103951
0.0-0.0-0.4-0.5,0.03509147837758064,11075.0,853.4424098184104,0.0001327850371512592,699.8291015625,-434.33447057123624,145.70582640083546,38.113732122854294,40.03392691391177,29.49776383232677,27.35783470791496,22.803407987726565,20.466247600206042,17.517465736859904,15.580536251932841,13.502314831481442,11.97593743029142,10.396618294010157,0.5933008388677179,0.6442000639760478,0.705538329490256,0.7889350850269918,0.9461420691885682,1.0,0.9436737960566317,0.9409732356645362,0.7964538272791708,0.6717616521293965,0.5393822634944032,0.5363199237777047
0.0-0.0-0.4-0.6,0.04293488711118698,100.0,881.6919929049259,0.00021292708830374825,1184.326171875,-418.1675369297433,149.5986064953416,55.698514917808495,35.28065555317211,28.44110121088478,26.727882919040546,20.588499021470962,17.82078795741033,15.971662803077319,13.39231670333903,11.247358253832168,10.354137272322502,8.911670354743354,0.5605150870250283,0.5841297258001764,0.6310645830048309,0.7156868784473381,0.8976793240928879,1.0,0.9605396373216124,0.9555216635879674,0.7999965506747589,0.6530463531455566,0.5216906455720551,0.5234480975098718
0.0-0.0-0.4-0.7,0.049605533480644226,11075.0,1354.2865845912609,0.0006886897974762646,2503.23486328125,-359.95737476321403,141.58419075756578,34.249647940562525,36.44200817569188,26.170480089041725,24.29576190544327,20.01363263179995,17.956510525474705,15.293391275081811,13.644272683120164,11.852211154500019,10.606762988720908,9.299617257195278,0.6043144930511848,0.6574892417890776,0.7279753516421361,0.7912154332689405,0.9345391666062883,1.0,0.910479240838767,0.860568079881198,0.6958955314339219,0.5829488503498094,0.5000902873093788,0.5336636041661453
0.0-0.0-0.4-0.8,0.05663584917783737,11075.0,2008.6699528505042,0.0010325646909669832,3967.49267578125,-266.82323246956,132.09611439760695,26.15524866055774,29.528688932459044,20.125680963400075,18.924181321411716,15.211477400965213,13.662203712340453,11.463971098148535,10.244601149447448,8.852944417643862,7.983656819927755,7.033640891353542,0.5383198970441985,0.48232369806005476,0.45601575478308093,0.5120473841953506,0.7094759540090363,0.8768719130897868,0.9463551525487244,1.0,0.8852320398619649,0.7470158666829416,0.58045717209291,0.5442213759503721
0.0-0.0-0.4-0.9,0.06499285995960236,100.0,2407.499325366656,0.001825847114385772,5507.11669921875,-224.423927253833,128.5637090435248,23.09705769932755,26.927444033539267,17.91452721980412,17.05225295134747,13.643220516470887,12.367746936646743,10.41478698306871,9.411920991209444,8.208501664074749,7.500575682290371,6.687378979559509,0.6185237230201964,0.7129924190077737,0.841326545383219,0.8996941893059656,0.9738097561631973,0.9746013189444882,0.8466827171509788,0.7698025080413791,0.6145959379964474,0.5302111801682677,0.4766656796958575,0.532491147043197
0.0-0.0-0.5-0.0,0.03441586345434189,11075.0,1129.0002141868863,0.5008213016381691,2465.5517578125,-454.49950041052165,65.39957201416479,12.485213150550726,14.220044075733984,9.553230071424478,8.977450915640244,7.139932405115742,6.380167602358621,5.293445089371002,4.694815878938639,4.009690142900825,3.586307674489107,3.1239089094702113,0.31038542115570983,0.2659947310057174,0.23763804394888347,0.2621911825580062,0.3720219039676502,0.45995684758119154,0.4881734589103636,0.5,0.41672215934490275,0.35300086963927363,0.29538675334546494,0.3010645330769641
0.0-0.0-0.5-0.1,0.003667202079668641,11075.0,1362.377416083493,0.5012608545570959,3321.49658203125,-641.84822087966,63.067774784639525,10.475569160493569,12.540496159217284,8.177993290882046,7.88716569832697,6.321403720021647,5.820556836979408,4.977698850079115,4.604812796157783,4.124957813756843,3.884776414939501,3.5827945929227965,0.2827640673951592,0.2993781057741607,0.3760905680988975,0.4190366373438431,0.47859115671585856,0.5,0.4787567027874667,0.472037648909023,0.3553639644123457,0.27701144093618724,0.23955251670684571,0.2618636019473658
