parameters,rms,pitch,cent,flatness,rolloff,MFCC0,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,chroma0,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11
0.3-0.2-0.5-0.9,0.005113287751252453,389.70003376397443,2091.442142532845,0.0005998455793208753,2354.296875,-560.5991007486979,137.70072428385416,-13.096959749857584,-7.700895309448242,1.389635403951009,6.735568364461263,-12.43860149383545,-25.173773447672527,-10.21596622467041,13.57763957977295,36.39747174580892,25.877045313517254,-1.495203177134196,0.13152262941002846,0.014187196580072245,0.01196167579231163,0.016052747222905357,0.03639045854409536,0.29345058898131055,0.7676976919174194,0.22848751644293466,0.028422694342831772,0.023383726365864277,0.12931420529882112,0.6050335019826889
0.3-0.2-0.6-0.0,0.004932493902742863,531.1648887133173,2094.8766966665044,0.0006185741270504271,2196.38671875,-573.8627522786459,138.50513203938803,-9.566099817554155,-11.658589045206705,9.550922870635986,11.381373564402262,-12.06359895070394,-18.646604855855305,-2.93094793955485,20.633211771647137,36.72103309631348,24.62419827779134,0.777528295914332,0.16953341166178384,0.01176932780072093,0.01013593173896273,0.012703188539793095,0.029366844954590004,0.22961004078388214,0.5820914804935455,0.19146288931369781,0.026250236434862018,0.017015859795113403,0.15354191015164056,0.8558931350708008
0.3-0.2-0.6-0.1,0.009976743099590143,912.2008219106706,2846.833634311169,0.002599586625971521,4285.107421875,-415.5927225748698,141.45083872477213,-60.49045054117838,-3.6778059005737305,-2.403881867726644,-14.978979269663492,-14.237871487935385,7.5039059321085615,1.3462570508321126,20.025531768798828,25.713769912719727,-1.2689642508824666,-1.5860821803410847,0.2656045655409495,0.11265785743792851,0.04848719574511051,0.030906373634934425,0.027652909979224205,0.056045813485980034,0.11263823881745338,0.05814533308148384,0.20792678371071815,0.6867246329784393,0.29043888052304584,0.4181813249985377
0.3-0.2-0.6-0.2,0.011388098821043968,858.2527395044561,3870.5514154876314,0.0044643400857845945,5440.72265625,-425.5891825358073,101.99014536539714,-52.51861699422201,2.0319952964782715,-11.128904342651367,-21.091345469156902,-12.130201657613119,11.3914794921875,0.06929604212443034,25.549728393554688,36.360527674357094,-0.06282814343770345,-7.113676468531291,0.4881801903247833,1.0,0.0957772508263588,0.030065805340806644,0.018358724502225716,0.02319462162752946,0.041567798083027206,0.04592687077820301,0.12907567620277405,0.45487021406491596,0.23846061527729034,0.1089116632938385
0.3-0.2-0.6-0.3,0.01249976766606172,857.7763352260598,4420.868234697703,0.004367881211995457,6244.62890625,-461.1585388183594,74.98277537027995,-37.41771570841471,14.037068525950113,-13.593743324279785,-21.017378568649292,-10.978828430175781,9.317513783772787,1.5505174001057942,31.04853057861328,41.51397959391276,-3.2449222405751548,-18.413092295328777,1.0,0.7735825975735983,0.03325218583146731,0.006460151984356344,0.0026701017486630008,0.0025933869183063507,0.007046419195830822,0.013068465671191612,0.08988514542579651,0.2819368491570155,0.08863427986701329,0.07788880293567975
0.3-0.2-0.6-0.4,0.012495568953454494,1000.4148118990457,4560.387974836199,0.004678711463687553,6244.62890625,-468.5708821614583,67.52067057291667,-34.764068603515625,19.035314202308655,-6.360955913861592,-19.900284131368,-11.591695785522461,9.943904399871826,3.0926576058069863,33.490050633748375,43.761634826660156,-3.012373924255371,-13.561445236206055,1.0,0.8049828211466471,0.04376841026047865,0.009080059127882123,0.0028409988784308857,0.002811273792758584,0.005121743772178888,0.00870263238903135,0.05889125044147173,0.18537458777427673,0.06040516744057337,0.05632758761445681
0.3-0.2-0.6-0.5,0.011510601888100306,675.1472010859617,4079.739810252364,0.003548445614190617,5426.3671875,-475.75547281901044,75.43741861979167,-39.93244425455729,25.20340919494629,3.624547004699707,-16.765265862147015,-15.780415852864584,-3.7583117485046387,3.2812920014063516,39.314812978108726,43.233411153157554,-2.916409969329834,-13.40850830078125,1.0,0.6776756246884664,0.29006052762269974,0.0571392842878898,0.006439704942749813,0.005302373853434498,0.0070249374451426165,0.011930703224303821,0.062596100072066,0.1904592588543892,0.07096486041943233,0.06271972383062045
0.3-0.2-0.6-0.6,0.01066322469462951,256.7751667213118,3076.310218932653,0.001209032100935777,4464.55078125,-489.2109883626302,111.07272338867188,-44.94868469238281,12.653924306233725,8.111924886703491,-13.781346638997396,-16.290493647257488,-4.13895050684611,8.637914101282755,41.501504262288414,43.81917826334635,-6.7993035316467285,-17.92521317799886,0.5241160740454992,0.49517491459846497,0.9256024161974589,0.19000105559825897,0.011764712049625814,0.008953585910300413,0.011719768575858325,0.025333411060273647,0.25198163092136383,0.7803629239400228,0.2332658221324285,0.05260896993180116
0.3-0.2-0.6-0.7,0.009929760980109373,255.24810439768578,2725.5589809870944,0.001118910638372957,4292.28515625,-501.54601033528644,117.75295511881511,-45.51755619049072,-15.949036280314127,-1.3777294158935547,-22.556430021921795,-25.55270767211914,0.8978913625081381,13.876102447509766,35.50024159749349,34.01394526163737,-6.264703432718913,-17.169294039408367,0.09677321463823318,0.13842241217692694,0.4866129457950592,0.11144399394591649,0.009125503236039853,0.007479005175506852,0.01074902440692919,0.030160154215991497,0.3190683623154958,1.0,0.3035903126001358,0.03762301725024978
0.3-0.2-0.6-0.8,0.008415577622751394,475.4910757970627,2633.9974633786373,0.0016733669860210891,4292.28515625,-510.3443298339844,118.2785873413086,-18.59501798947652,-3.9050111770629883,-2.2358919779459634,-24.740566889444988,-23.31442705790202,2.2766126791636148,19.37912591298421,35.42620976765951,30.126277287801106,-5.241065899531047,-12.667040348052979,0.035923811296621956,0.047117829943696656,0.15797563393910727,0.041894797856609024,0.0072207319365891936,0.007547823542457384,0.011177426102221943,0.030175466168050964,0.31092310945192975,1.0,0.3043319880962372,0.02940503243977825
0.3-0.2-0.6-0.9,0.006683677900582552,477.8646735419006,2622.8944581927954,0.0015713875206226173,4285.107421875,-536.9371948242188,116.70166015625,-16.277950406074524,-11.592540740966797,-7.29513422648112,-23.074169794718426,-17.516150792439777,6.093671798706055,22.97755304972331,41.84919802347819,31.595181783040363,-1.4564936955769856,-9.231728315353394,0.024616786899665993,0.031924773628513016,0.10840915888547897,0.02973014861345291,0.006423392177869876,0.007491042139008641,0.011484375116803372,0.02930303298247357,0.30385085940361023,1.0,0.31290959815184277,0.030368106129268806
0.3-0.2-0.7-0.0,0.005394191946834326,668.1169537246005,2374.5034442412266,0.0012591399524050455,4234.86328125,-560.6920776367188,119.20578257242839,-8.103341102600098,-8.343157768249512,-2.4207436243693032,-18.30228312810262,-13.028050422668457,12.296127001444498,23.505664189656574,39.17742474873861,30.097775141398113,2.9034226735432944,-7.0146745045979815,0.025273619530101616,0.03195980191230774,0.08756501724322636,0.024038622466226418,0.0091260417830199,0.009766386705450714,0.013067770089643696,0.03081969164001445,0.3042497883240382,1.0,0.31402650475502014,0.031140052791063983
0.3-0.2-0.7-0.1,0.010901020839810371,984.869298390704,2959.037101677058,0.0024233183066826314,4959.814453125,-400.0691731770833,132.7102508544922,-63.99469502766927,-6.643028577168782,-12.456530253092447,-22.228081385294598,-0.5122358798980713,20.86244265238444,15.404911041259766,25.389830271402996,-0.9557248751322428,-9.02141539255778,2.8566728035608926,0.29378969470659894,0.06765017782648404,0.09412545338273048,0.0628167154888312,0.09010610853632291,0.05616067908704281,0.03542888878534237,0.039649878007670246,0.12224064270655315,0.19289573778708777,0.3147846261660258,1.0
0.3-0.2-0.7-0.2,0.013103925002117952,710.5551719635127,3476.3124172219464,0.00478549027441962,6402.5390625,-446.07021077473956,98.06841786702473,-40.95504633585612,-30.49186833699544,-18.102126598358154,-11.650604963302612,-0.5644810994466146,12.218450546264648,29.932937622070312,40.335205078125,3.984212557474772,-18.315189679463703,1.5486222902933757,0.29831790924072266,0.037619554748137794,0.06346588085095088,0.053476096441348396,0.11524840195973714,0.030222599084178608,0.005713560725174223,0.00676352975036328,0.015216690177718798,0.029721737528840702,0.2633478343486786,1.0
0.3-0.2-0.7-0.3,0.016487515531480312,991.7403552565564,3406.5431155478677,0.004534924893353794,6416.89453125,-443.53822835286456,92.32089233398438,-31.544968287150066,-19.997453689575195,-20.23673216501872,-15.926992575327555,-3.842607855796814,14.492435137430826,37.51167297363281,37.355808893839516,1.7550095717112224,-19.55738576253255,-4.189850966135661,0.28399136165777844,0.02509908238425851,0.03731979491810004,0.033534190307060875,0.05116981019576391,0.016710702640314896,0.004048569603279854,0.00421264382021036,0.006011539371684194,0.023915775663529832,0.2713775436083476,1.0
0.3-0.2-0.7-0.4,0.0177421731253465,995.3535724924374,2689.964430972983,0.0011366417644846176,4952.63671875,-457.6451009114583,119.18334452311198,-32.50424830118815,-15.045648892720541,-13.549881060918173,-22.517521858215332,3.4321659008661904,21.684506098429363,31.57966136932373,33.16264088948568,4.889901479085286,-23.044239044189453,-9.965290228525797,0.2837614417076111,0.0239819575411578,0.03255876153707504,0.02827229288717111,0.030308646460374195,0.010855465196073055,0.004329092286449547,0.005130790833694239,0.008375334970575446,0.02543270991494258,0.273405780394872,1.0
0.3-0.2-0.7-0.5,0.016360611965258915,556.1438758130205,2692.209099272018,0.0008636766136381387,4931.103515625,-467.54123942057294,125.33545430501302,-27.916852712631226,-10.26615079243978,-7.346089839935303,-23.80545965830485,-1.7389109134674072,11.348345597585043,37.621453603108726,33.388858795166016,-4.920912106831868,-27.8694273630778,-3.114042282104492,0.27412646015485126,0.020547782847036917,0.025311133203407127,0.034940699115395546,0.12301571791370709,0.03770521221061548,0.005327257938915864,0.005570067793693549,0.008301612540284017,0.022626469028182328,0.27321014801661175,1.0
0.3-0.2-0.7-0.6,0.010125366660455862,283.28994092488375,3137.6819674371764,0.0016245711194642354,4916.748046875,-486.71216837565106,109.61953989664714,-36.71148522694906,-10.235660354296366,3.0765727361043296,-17.93146006266276,-6.2948683102925616,11.99155561129252,41.41178766886393,33.03464889526367,-4.046141465504964,-22.2426544825236,0.2766389052073161,0.8551563024520874,0.19174097975095114,0.02259756609176596,0.04833931475877762,0.17043595016002655,0.8795851071675619,0.15823843081792197,0.010595511354040354,0.009194891240137318,0.013587978319264948,0.03343864351821443,0.30914341906706494
0.3-0.2-0.7-0.7,0.009422485095759233,531.3648999364096,3308.691425815597,0.0031027620595220165,4751.66015625,-495.8756408691406,97.13532257080078,-37.122731844584145,-12.390054702758789,4.63718827565511,-22.704567591349285,-12.854010581970215,18.38783550262451,39.821327209472656,30.21128273010254,-4.965442657470703,-18.574499130249023,1.2731693983078003,0.6385201613108317,0.12586598098278046,0.016186363723439474,0.02322161290794611,0.16834775606791177,1.0,0.1879199743270874,0.010190813181300959,0.007001299411058426,0.00900019216351211,0.02029918716289103,0.26029758155345917
0.3-0.2-0.7-0.8,0.00852298317477107,339.93492417339183,3066.3246570928227,0.0027774361636450826,4069.775390625,-508.27927652994794,111.26590474446614,-30.87935781478882,-8.85527914762497,8.35425074895223,-21.319837252298992,-11.500413576761881,18.049620310465496,43.784236907958984,30.738632837931316,-7.9763079682985945,-15.192195256551107,4.719998796780904,0.9299481511116028,0.19715674221515656,0.02110471948981285,0.019429125202198822,0.16500131537516913,0.9571001728375753,0.17862331867218018,0.011982783112519732,0.00962277556633732,0.013559610980640477,0.028296149413411815,0.3319138785203298
0.3-0.2-0.7-0.9,0.00809777807444334,339.7547854456364,2331.423237693853,0.0006223277596291155,2813.671875,-527.7614542643229,132.48684438069662,-25.823283195495605,-14.744845072428385,10.402611494064331,-9.660910288492838,-7.797871390978496,16.343552271525066,42.65630594889323,31.043359756469727,-5.487242062886556,-13.298508961995443,2.2915329933166504,0.28694823384284973,0.027475429698824883,0.016120823837506276,0.07728547975420952,0.586726595958074,0.16101780285437903,0.011281069290513793,0.009203832363709807,0.01215268683154136,0.02493248429770271,0.2708290020624797,1.0
0.3-0.2-0.8-0.0,0.00571688652659456,339.7499757633413,2554.5704083431133,0.0009397236426593736,2935.693359375,-556.9201151529948,124.32883199055989,-15.864669799804688,-7.124531924724579,8.779269417126974,-13.174026648203531,-14.96875129143397,20.204200108846027,45.370225270589195,31.553063710530598,-6.085485617319743,-18.735779126485188,0.7054927746454874,0.2851079801718394,0.021680905173222225,0.011415050326225659,0.055991713578502335,0.4525991876920064,0.1312753582994143,0.009614613566858074,0.007598880057533582,0.009919917579585066,0.0216644163398693,0.2582737108071645,1.0
0.3-0.2-0.8-0.1,0.009545004460960627,741.248291196624,3714.8910703136826,0.002675130885715286,5634.521484375,-418.17600504557294,107.08484141031902,-79.58545430501302,10.037424604098002,-7.030340830485026,-17.503725051879883,17.783924102783203,19.83795992533366,19.65269660949707,14.312544504801432,-21.56635030110677,-5.484179973602295,6.108978867530823,0.21972660471995673,0.3433281108736992,0.6572044491767883,0.1832948736846447,0.1223829413453738,0.8418351809183756,0.4716211408376694,0.6729809393485388,0.15140178302923837,0.046998474126060806,0.05222648692627748,0.12720391899347305
0.3-0.2-0.8-0.2,0.01948238971332709,621.5644189018194,4166.27225853361,0.0014597349654650316,5663.232421875,-461.42795817057294,68.81875356038411,-76.78326670328777,16.6330623626709,4.107589364051819,-11.890698750813803,20.313818613688152,31.403213500976562,40.78169250488281,24.74652608235677,-28.764313379923504,-10.485464453697205,16.56107457478841,0.027172057268520195,0.039639859149853386,0.11257659395535786,0.026362714357674122,0.036500247195363045,0.6584173242251078,0.5259028573830923,1.0,0.17950369914372763,0.007910178741440177,0.00491827149138165,0.01575973490253091
0.3-0.2-0.8-0.3,0.02721609299381574,620.9496512498026,4234.255785391669,0.0018011312716528967,5663.232421875,-449.14544677734375,59.283199310302734,-75.8246676127116,16.60590712229411,-0.5215285619099935,-19.865166266759235,14.072399139404297,30.630924860636394,39.415184020996094,22.561882336934406,-29.35632832845052,-11.786683400472006,21.13590367635091,0.005460490395004551,0.030743876472115517,0.09553742657105128,0.021810694287220638,0.0238131166746219,0.44412452975908917,0.4073689679304759,1.0,0.17472393810749054,0.007010869759445389,0.0032195338814441734,0.0037320309008161225
0.3-0.2-0.8-0.4,0.029889768610397976,619.7132768950074,4036.1962661865123,0.001828160360370627,5634.521484375,-434.7098388671875,72.58717854817708,-66.61035792032878,18.349933942159016,2.441211144129435,-21.09927201271057,6.125527381896973,24.4516118367513,36.24402745564779,15.805381139119467,-32.82893943786621,-13.423209031422934,15.564770062764486,0.003862991890249153,0.02994031086564064,0.09288849433263142,0.01973912554482619,0.011300489461670319,0.18748801946640015,0.2650923728942871,1.0,0.17893774807453156,0.0066759749412691844,0.0031194516783822714,0.0030108087473005676
0.3-0.2-0.8-0.5,0.031053991988301277,618.7564375569276,4289.88122083278,0.004239800337927591,6747.0703125,-430.1456807454427,61.61320495605469,-51.0624090830485,20.467061678568523,0.007614334424336751,-23.4272886912028,-3.59102471669515,25.84022585550944,42.38840929667155,11.132359186808268,-37.63605944315592,-15.490394115447998,12.306327819824219,0.0030596720559212067,0.02428965891400973,0.07303767278790474,0.01501133261869351,0.006391114632909496,0.09237815191348393,0.21123758951822916,1.0,0.17321850856145224,0.006122659464987616,0.0027272845294040358,0.00237502389063593
0.3-0.2-0.8-0.6,0.025280529633164406,618.2956746015667,4205.633719430748,0.0044726503156198305,6804.4921875,-446.7226155598958,65.1304136912028,-49.26176071166992,18.970389048258465,3.7352903286616006,-19.35834312438965,-5.5097551345825195,23.932846705118816,44.907405853271484,13.782328923543295,-34.65141805013021,-9.489291111628214,13.351202170054117,0.0030362320540007204,0.02156975989540418,0.06145362431804339,0.012577280402183533,0.005281444638967514,0.06587075814604759,0.19566179315249124,1.0,0.17386284470558167,0.006047860602848232,0.0025182349254464498,0.0018603942492821564
0.3-0.2-0.8-0.7,0.01608695089817047,618.2514369258136,4155.380295984221,0.0036838569030805957,6574.8046875,-480.88702392578125,67.67989857991536,-47.99702835083008,18.59998321533203,7.863690276940663,-11.754668871561686,-1.176726261774699,24.6669823328654,44.33748881022135,14.253587404886881,-27.72711944580078,-2.43874462445577,16.332406997680664,0.00332929347253715,0.022296631708741188,0.05979949856797854,0.011926691047847271,0.005477074921752016,0.06489862998326619,0.19518518447875977,1.0,0.17339397966861725,0.005974933078202109,0.0024894277012208477,0.0019637943575313934
0.3-0.2-0.8-0.8,0.008514998325457176,618.2830304576842,4303.731880419308,0.005938238823243107,6854.736328125,-510.57448323567706,67.36491266886394,-33.04613733291626,19.94410451253255,16.455138030151527,-6.679172992706299,1.7845946153004963,23.64160982767741,40.00131607055664,10.966924031575521,-26.429898579915363,-0.3779209852218628,11.333399295806885,0.005400281050242484,0.018834432276586693,0.04351293295621872,0.011293512303382158,0.007657472897941868,0.06191742420196533,0.19239970048268637,1.0,0.17882020771503448,0.008816952060442418,0.004939569674509888,0.004359745653346181
0.3-0.2-0.8-0.9,0.005051943861568968,618.0232639033599,3926.5792902458925,0.004900246024286996,6366.650390625,-537.2751261393229,85.00660196940105,-19.855868975321453,21.314992904663086,13.299977620442709,-5.42880121866862,3.749077081680298,28.542037963867188,41.00871785481771,7.094123760859172,-23.37697982788086,2.2785943349202475,16.98605791727702,0.010419212436924377,0.04930111269156138,0.12179603676001231,0.027590755994121235,0.011887870573749145,0.055346024533112846,0.1893316557010015,1.0,0.1799871971209844,0.011923759089161953,0.007979163395551344,0.007963754197893044
0.3-0.2-0.9-0.0,0.0042000441656758385,619.1019608312614,3783.540037503353,0.005886978450386475,6452.783203125,-510.77097574869794,90.9428482055664,-44.11682637532552,12.338938554128012,2.1438684463500977,-3.616912921269735,21.65160878499349,29.116774876912434,27.306610107421875,3.962157448132833,-19.939748128255207,10.327950795491537,14.645731290181478,0.03641752169157068,0.10058445731798808,0.2617232948541641,0.255159097413222,0.3424976629515489,0.20286009212334952,0.1660659114519755,0.9647002220153809,0.2763255884250005,0.07124216202646494,0.04333539089808861,0.034535732585936785
0.3-0.2-0.9-0.1,0.008979714786012968,296.3219587329888,3918.9723504722756,0.006733194109983742,6983.935546875,-421.33970133463544,90.70265706380208,-69.1944808959961,-3.6167149543762207,-11.76637887954712,-1.7050666014353435,28.385091145833332,21.973678588867188,11.669435501098633,-9.183566729227701,-20.80188242594401,13.046456972757975,4.653745015462239,0.013047630588213602,0.017125694081187248,0.047510397310058274,0.22502469519774118,1.0,0.2620651771624883,0.029308081604540348,0.11484084278345108,0.06866155316432317,0.08743321771423022,0.02696547843515873,0.012251113230983416
0.3-0.2-0.9-0.2,0.011897898279130459,319.77154085284843,3867.9855557346164,0.004701811819055972,6883.447265625,-468.7128194173177,74.51564915974934,-59.822855631510414,-13.677842696507772,-1.8638453086217244,-6.58543199300766,26.8672669728597,36.730289459228516,18.35880422592163,-14.370573361714682,-29.332385381062824,17.675194422403973,17.7328675587972,0.0047771295794518664,0.007230865167609106,0.016124988440424204,0.23364471395810446,1.0,0.24126401046911874,0.021164238452911377,0.06660160298148791,0.07218472535411517,0.26590315997600555,0.06315974767009418,0.004800507381636028
0.3-0.2-0.9-0.3,0.017396791838109493,358.2048562402521,3202.503773227297,0.0013186639953346457,5246.923828125,-458.0364176432292,98.65658060709636,-54.89508310953776,-2.9899595578511557,-5.853376547495524,-17.53937228520711,28.505281448364258,41.81112734476725,12.689853111902872,-16.668690999348957,-30.766440709431965,12.345744450887045,19.88493887583415,0.005283290097092201,0.007544317423404816,0.019183143236053486,0.2376357614994049,1.0,0.23707590997219086,0.017315016981835168,0.029082613065838814,0.05812812224030495,0.35137824217478436,0.08678635706504186,0.00595418981780919
0.3-0.2-0.9-0.4,0.022812701140840847,429.9058804785097,2893.6867126294164,0.000758088645246365,4155.908203125,-451.4754943847656,110.18298594156902,-57.429028828938804,0.580878734588623,-7.581666707992554,-14.84471845626831,30.80138905843099,41.293259938557945,16.544627492626507,-21.532339731852215,-33.375624338785805,18.70140202840169,19.65220896402995,0.004965687966129432,0.006737564903839181,0.017263686556058627,0.24658730626106262,1.0,0.22913654645284018,0.01640605495776981,0.019216285087168217,0.054883441577355065,0.36130807797114056,0.08450449258089066,0.00548196926441354
0.3-0.2-0.9-0.5,0.02634463707605998,430.10826324751474,3275.930605736847,0.0033768226373164603,4981.34765625,-433.3206787109375,92.02579116821289,-58.68641026814779,-8.236686706542969,-10.626069863637289,-9.144193649291992,28.84627405802409,39.13277943929037,15.773491283257803,-20.86748282114665,-27.474673589070637,17.663450241088867,17.136837005615234,0.004235830410228421,0.006099153103908368,0.016321030523007114,0.2426272133986155,1.0,0.2278801997502645,0.016136222363760073,0.012661916203796864,0.04657825703422228,0.3257976273695628,0.07493571440378825,0.004953576911551257
0.3-0.2-0.9-0.6,0.024698545535405476,430.1457330580042,3116.1560645462705,0.003380372332079181,4916.748046875,-441.9112141927083,101.39151000976562,-52.61493937174479,-8.320807774861654,-6.088986953099568,-8.62901004155477,29.173646926879883,43.72593307495117,18.74287748336792,-18.656322479248047,-22.218711694081623,19.223660151163738,19.330947558085125,0.00449801570357522,0.006566613357184299,0.016667600022628903,0.23571125169595084,1.0,0.2352136174837748,0.01714351455060144,0.009675787296146154,0.041096859922011696,0.31340740124384564,0.0748553437491258,0.0051815663852418465
0.3-0.2-0.9-0.7,0.019263615210851032,430.00494931420667,2710.031911314957,0.000931246087323719,3675.0,-467.7511800130208,116.3417460123698,-54.32097244262695,-8.796512921651205,-3.471845110257467,-10.404512484868368,25.08617909749349,41.38597424825033,17.972618103027344,-23.752757390340168,-26.431777954101562,18.352399190266926,18.011154651641846,0.004828391975024715,0.007134276529541239,0.01793537469347939,0.24542786180973053,1.0,0.23153839508692423,0.016962450288701802,0.009014566778205335,0.03648462270696958,0.26927363872528076,0.0631398856639862,0.004746255629773562
0.3-0.2-0.9-0.8,0.013301068916916847,429.9204076787762,2859.6011302883035,0.0020437629015456573,3969.287109375,-479.31292724609375,109.84281667073567,-33.736042181650795,-4.091857274373372,-3.038384119669596,-6.474181016286214,24.433860778808594,41.83810297648112,14.832589149475098,-24.716678619384766,-19.440783500671387,15.220796585083008,13.315917174021402,0.005092169580166228,0.007498810853576288,0.0182045636465773,0.23705482482910156,1.0,0.23782533903916678,0.016052464644114178,0.007221571363819142,0.025189941748976707,0.19203043977419534,0.048669220258792244,0.0048539835261181
0.3-0.2-0.9-0.9,0.007171484176069498,430.01857318667334,3176.8479884128155,0.004016972260918313,4801.904296875,-511.12708536783856,101.94012959798177,-24.354252179463703,-2.5671398639678955,5.941896756490071,6.587884426116943,26.3452943166097,42.21796417236328,15.431736946105957,-22.012577692667644,-14.375354607899984,15.361425717671713,12.375001907348633,0.007203448699632038,0.009077010637459656,0.01922954913849632,0.24694781005382538,1.0,0.23196653525034586,0.019752476830035448,0.010908089655761918,0.02980906640489896,0.1920129805803299,0.04951455071568489,0.007551984357026716
0.3-0.3-0.0-0.0,0.002757398101190726,673.0044057112085,3441.2664144994073,0.004903723311144859,5627.34375,-564.9849344889323,100.77026875813802,-17.001668135325115,3.4104692935943604,18.247843106587727,14.46225372950236,23.510997136433918,37.99085489908854,18.560270309448242,-19.06564203898112,-14.78887669245402,16.866298993428547,10.004927635192871,0.0346786524169147,0.035125070717185736,0.04665709178273877,0.2831579049428304,0.923830250898997,0.260862539211909,0.05972509893278281,0.04977279311666886,0.12408402065436046,0.6882503728071848,0.1752778192361196,0.0376567846784989
0.3-0.3-0.0-0.1,0.0023314523277804255,1348.6722694304954,3165.183274361088,0.0049525819486007094,5412.01171875,-580.8102010091146,114.0003178914388,3.9851629734039307,15.724310557047525,27.2439022064209,14.926997184753418,18.211511929829914,33.77626927693685,15.993683020273844,-19.30311934153239,-10.773014068603516,20.5888188680013,11.632592995961508,0.08089557041724522,0.07794620841741562,0.08438425014416377,0.2473840614159902,0.7009031573931376,0.2611291507879893,0.14862551291783652,0.16221067061026892,0.23931471010049185,0.8729528784751892,0.23986605306466421,0.08625318358341853
0.3-0.3-0.0-0.2,0.00314575022396942,2929.1594981483536,2806.837261952878,0.0035792450168325254,4672.705078125,-575.5726725260416,114.42085774739583,12.581205606460571,26.924779256184895,27.140843709309895,10.76980209350586,17.588184992472332,38.96738942464193,17.22549041112264,-12.225125789642334,-2.3980311155319214,16.685142199198406,7.965641816457112,0.27478869756062824,0.28355356057484943,0.3260340044895808,0.6685755650202433,0.7633476456006368,0.6198366284370422,0.6391499638557434,0.6281196276346842,0.9899612466494242,0.9992636839548746,0.29872895777225494,0.26551520327727
0.3-0.3-0.0-0.3,0.004720783559605479,1700.3320711762274,2193.8178030822946,0.0014294588521200542,3581.689453125,-562.2917277018229,129.8408203125,17.506200472513836,23.085164388020832,25.55023193359375,13.008217652638754,22.077903111775715,37.02972730000814,18.22365601857503,-10.731568972269693,-3.026031017303467,15.201093673706055,9.86061922709147,0.4685128430525462,0.4735752244790395,0.49055151144663495,0.6873760223388672,1.0,0.7077907919883728,0.5878738562266032,0.5327552159627279,0.5144964555899302,0.7005362510681152,0.4497593541940053,0.438744713862737
0.3-0.3-0.0-0.4,0.006498991822203,100.0,2240.176684185319,0.0019478938847896643,4407.12890625,-547.3076375325521,121.33083597819011,14.789108435312906,24.46878719329834,27.44963200887044,18.690247853597004,23.218974431355793,34.42542394002279,17.44369633992513,-5.89383880297343,-1.314892570177714,13.896050771077475,14.606041272481283,0.6526463627815247,0.6556220650672913,0.6850598454475403,0.9342078367869059,1.0,0.7342439889907837,0.6052454113960266,0.5301203529040018,0.5633212824662527,0.621880292892456,0.583495020866394,0.6225064992904663
0.3-0.3-0.0-0.5,0.008564059777806202,100.0,1482.3421747165485,0.0009003424414307423,2505.029296875,-576.8844604492188,137.6642049153646,29.930070241292317,27.96539243062337,27.315207799275715,19.138938903808594,27.660410563151043,37.883426666259766,18.920169194539387,-3.4336880842844644,-0.3335506816705068,10.344462871551514,9.716104507446289,0.7589429616928101,0.7566733161608378,0.7684692939122518,0.9268580675125122,1.0,0.8435826301574707,0.721416195233663,0.6484858791033427,0.6165731251239777,0.6436848839124044,0.6745206316312155,0.7213671008745829
0.3-0.3-0.0-0.6,0.010625531586507956,100.0,1478.2662101282458,0.0016705942931973066,2885.44921875,-566.6338500976562,142.16373697916666,35.941113789876304,32.977928161621094,29.018067677815754,21.431228001912434,27.296126047770183,35.59600385030111,14.889439264933268,-3.8711771965026855,1.883874734242757,4.272278070449829,4.0325844287872314,0.8280069828033447,0.8166265885035197,0.8169011871019999,0.8982845743497213,0.9692591230074564,0.9246881008148193,0.8270724217096964,0.761934498945872,0.716330866018931,0.732390284538269,0.7592335343360901,0.7961325446764628
0.3-0.3-0.0-0.7,0.012992605566978455,100.0,2072.490632702187,0.0028651156546099323,4809.08203125,-507.31231689453125,131.2205047607422,31.888722737630207,31.922238032023113,24.850089073181152,20.98825486501058,24.013705571492512,25.95148817698161,10.082858085632324,2.728421131769816,6.914069175720215,5.682363033294678,4.115012009938558,0.8409115870793661,0.8299973011016846,0.8401811321576437,0.9111560980478922,0.981603741645813,0.936972419420878,0.7899473905563354,0.6965331037839254,0.6651293834050497,0.6981881856918335,0.7529419263203939,0.8051597078641256
0.3-0.3-0.0-0.8,0.014499587627748648,14733.333333333334,1858.298465875024,0.0021858706746797907,4220.5078125,-515.7527364095052,128.07556915283203,33.280548731486,33.81991004943848,27.964726130167644,25.315592447916668,25.683788935343426,24.994626998901367,11.518010139465332,6.308624267578125,8.408829689025879,4.852848807970683,3.51316307981809,0.8496447801589966,0.842488706111908,0.8509929180145264,0.90220179160436,0.9607661167780558,0.9223731954892477,0.7843104600906372,0.6952796379725138,0.6654667456944784,0.6990611950556437,0.7554428378740946,0.8106686472892761
