parameters,rms,pitch,cent,flatness,rolloff,MFCC0,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,chroma0,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11
0.7910573599699554-0.7579125043372813-0.17076810191999403-0.8621871583504084,0.0053446354153316444,23.493759202191708,112.82562851705745,4.475756599834373e-05,136.62735414072813,-23.555153636824873,13.126416982723791,-0.8555387956283198,-2.276892342300821,-1.255157423808176,-0.7881908318398251,-0.3544718731002379,0.47875942429216894,-1.1534736969175512,-1.8919725952744575,-1.2946807763564816,-0.16074996032061625,0.4494314672851057,0.022077841949889782,0.00423670875816425,0.0027740917689279185,0.015224515121098126,0.051845859480012045,0.016067919498300148,0.0017624885766599947,0.0009994770169945387,0.001981674459978322,0.004067475935281006,0.023883497161522865,0.05109666272828924
0.017792771701073185-0.14476663829404968-0.5800435121746792-0.4136458386311276,3.443977534354823e-06,0.5977900843061268,3.7336960902156107,7.667575459862526e-06,6.390402713032017,-1.2351512319558917,0.3075245541281575,-0.020029762592414336,-0.04899104422820747,-0.01863790221408786,-0.010854547009037097,-0.011544377070662434,0.007039162886313492,-0.03537108098692462,-0.052015532988099654,-0.03455624619545287,-0.001433235008828267,0.013849096335097308,0.0006771264893103446,0.00012131207947473699,6.46379626622491e-05,0.0003660590993278829,0.0014500429916327884,0.00046753083918263844,6.109340647087011e-05,3.7967854757603555e-05,6.439813804476264e-05,0.0001180242567126851,0.0006858385969806697,0.0014889659162258817
0.01335010150989202-0.30802764294633334-0.6786943126507151-0.16853938428912285,2.4169012209673674e-06,0.5019234969337392,3.2232645201055505,4.936439845401061e-06,5.791065435181508,-1.063644516614178,0.24776668930737125,-0.03193296807027535,-0.029769644420279906,-0.009333596712502779,-0.007213517583581602,-0.00652005574026981,0.007667861911226444,-0.031744768438592384,-0.04473037053136034,-0.039258675311076775,-0.020093138553370953,0.005466390751258252,0.0005327847029507118,8.830419991895436e-05,3.995704623259715e-05,0.00027971642999418653,0.0012610184457016182,0.0003391307914238333,4.6264014080142796e-05,3.1594275997395913e-05,3.87883818663036e-05,9.78539887236362e-05,0.0006000605853985012,0.0012393617300131322
0.3576630620918827-0.22107418216809116-0.7534888866057418-0.6593205218811526,0.002230431173477714,11.614250219566735,83.45043301300238,8.244889842231723e-05,126.96708223757014,-17.30300612902882,8.371921458558822,-0.7844993115568192,-0.6776314374999401,-0.18571611688588932,-0.5840481287878284,-0.30168393884241357,0.4548111791245499,-0.5690985814834608,-0.723838784515675,-0.9213387505791294,-0.7504773905456545,0.11913424851070904,0.01628546283166969,0.003003751002852924,0.0012604522595379916,0.007685159366625467,0.036885444625681586,0.00911621157494863,0.0012062414466448995,0.0009706933612787947,0.0018214467661770751,0.0037073060577546024,0.01842121977917995,0.03602499583116314
0.08725013621425248-0.8276694235430171-0.6446160740977416-0.09766612680690101,0.00016024815038454768,3.0581810198561037,27.25598880872103,3.2688460904678596e-05,43.75683757289153,-5.995842349063764,1.9891671219690608,-0.192246643449693,-0.21416448844451175,-0.1223854423230355,-0.22576620111438217,-0.15715919773665854,0.05584767418355385,-0.06561379781075516,-0.11412345942996716,-0.2503463648314046,-0.25050902547405407,0.050372456358221296,0.005283560172489085,0.0010619668271746223,0.0004355316190410379,0.001997608425272697,0.010527132220335689,0.002690517656156799,0.00030071749247463295,0.00023908992686760356,0.0004834754444085661,0.001077691814740633,0.005361375766616799,0.010768550294911639
0.42622820963340813-0.720920329625285-0.868969661760663-0.6041701115444644,0.004359185104535705,15.571590247266128,125.69366810285443,0.00010334840929422026,204.17698556684627,-21.40496716476029,10.908838213602545,-1.2836367567623366,-1.174755395864435,-0.2903696184387137,-1.5899232727083306,-1.1266526350479928,0.681552915809816,0.10408408215934391,-0.7940744638551251,-1.7066188860010623,-1.5332534661725177,0.25461499769139806,0.02616187991450954,0.005264047045039105,0.002496552326700529,0.011152908231994746,0.054102323695170575,0.013220906740481745,0.0011808171004684548,0.0009217488423576697,0.0014638494780413816,0.004790016283785226,0.02668685556283353,0.05446634607919935
0.7456567941528108-0.40491037969706445-0.8695867060567433-0.8831293896208989,0.012667342032948318,26.431819600300628,198.2726903157227,9.3488150756701e-05,313.1636504935159,-30.16117262360558,19.721315351166066,-2.4662129531041237,-2.0300503557686036,-0.3656036798178963,-2.942133933480401,-2.2091622740870207,1.6234798946616849,0.6727943263046038,-1.3811843637326504,-2.855772237931461,-2.554558129043812,0.5053742887306818,0.040965932769799686,0.007641065422524088,0.004405545338351025,0.019041127049393054,0.08842400457509814,0.022974669373634793,0.0023275931786473822,0.0020954877921236584,0.0030831506446803597,0.0071259293947141394,0.04185851829847328,0.08950687379360141
0.4889104184297355-0.7971548398046031-0.6269163841356006-0.6212880870686837,0.004569717353065296,15.91017799020891,109.41394314921375,3.908042634105496e-05,175.75396089323476,-21.348478425123744,12.427860878171392,-2.131070154804237,-1.4572236575573807,-0.42114118165171216,-2.316352792548971,-1.3324606251323299,1.2710141910287156,0.4734982901890727,-0.6555178270738828,-1.5257541445769054,-1.586341688455441,0.2711408913657434,0.021053080922714257,0.0042235126988143384,0.002970340749220819,0.01658380366837246,0.051473702783180385,0.011317336066189657,0.0017636300816421303,0.0015819812252807184,0.002735003331084044,0.004767582943109837,0.02804340201545637,0.05351044475975312
0.6616309787235555-0.5473175671132464-0.8861618587149135-0.8743344287754711,0.006658949705184047,19.342106413234173,142.9448151319051,5.631443558026453e-05,238.16697768452286,-23.372211761726703,14.360012790216842,-3.0110049009716704,-2.010718668341781,-0.9657540235709092,-3.0031959650889775,-1.711856863632427,1.3615268425381188,0.4775356899320755,-0.821248658698444,-2.0353685735481264,-2.145626006554039,0.35672735186356164,0.02574403894506938,0.00569908185980611,0.004636920945458083,0.023132351792392924,0.061047292685212806,0.015329026975892779,0.002582042295833878,0.0017992147741349024,0.0023351022508566743,0.004535430706339494,0.03132531105251657,0.06350261293489146
0.9712968323104988-0.4024747197325146-0.18650477912499352-0.5415642418538615,0.012485575942388027,27.11001397324772,204.74282587618004,0.00011979333595757203,344.89309923410474,-26.965082552206923,19.242259765712486,-3.6787313701904623,-2.143564828503957,-0.5904124063230398,-3.6588466937053283,-1.8696056099889484,2.5214905580226628,1.2723899649933206,-1.0801071233319988,-2.666366914784026,-2.651477755446251,0.19885842488117778,0.039790183070618136,0.00668111752980564,0.004931642300679745,0.022685730846287555,0.07694690842634817,0.026352719670495572,0.0037266228225505404,0.0024842288722016492,0.0024147317624816,0.004692222228937985,0.03206186910915121,0.0834914227118313
0.07864749270690075-0.24478243218878537-0.9736613955736036-0.3811738847015653,6.932118952447548e-05,2.069400179508417,17.336414024761726,2.971488847532107e-05,30.29369565865636,-3.945462008192029,1.391309840296439,-0.24873046065602367,-0.11644101979012215,-0.028737447086700268,-0.24857069501015042,-0.11566512793749976,0.20713159831779393,0.13299636729889874,-0.06552153031369674,-0.17048087131097014,-0.16803183209125847,0.021488569338546554,0.0023489426772611843,0.0004095150074771483,0.0002944810091325221,0.0021641563307973712,0.00586408339822279,0.001490209269780741,0.0003758905809180234,0.0002502832309248792,0.0003290609184021393,0.000625802511272156,0.0035345541948043993,0.006672264209309127
0.6548726697993479-0.2942278028834141-0.8670132906676138-0.9717568642923037,0.003739571744585432,19.733610917817877,141.81698543658155,0.0002497150504540925,251.4051470947379,-16.929239088707163,9.374157728452227,-1.8476858273370738,-1.0385181286345453,-0.3167388756956875,-1.9689637755005964,-1.1723930382168177,1.268733023001218,0.9419059166645636,-0.44837863248614873,-1.266149360844236,-1.0806515317259742,0.24820397504563596,0.020144708313261133,0.002983129978674434,0.0015074861731913987,0.011413932336513924,0.04894335394066185,0.013853550431520515,0.0028081669307543724,0.002042212704867911,0.0017556556738548672,0.0029999717860228065,0.01957864562718999,0.047085645444964186
0.018444657026476574-0.7812230695571722-0.37152780372501293-0.7026393950234193,2.334809348113846e-06,0.379635058531188,2.9892498561369423,1.8740721763792813e-06,5.1244188534894874,-0.9988212838245545,0.2595247059786523,-0.05659615419904925,-0.026348947172196924,0.0009672289045394855,-0.0607464494017799,-0.04252097192180878,0.03370663464324793,0.02677386163916859,-0.016440440069162843,-0.02936274375731222,-0.019430375687723284,0.007991749911131866,0.0004576404175114235,7.907622225016753e-05,4.076928278893033e-05,0.00026685275010277935,0.001186782271478402,0.00031895161097287634,7.956348309856066e-05,6.623812277312023e-05,5.144124720981774e-05,7.198503584824338e-05,0.0004157838756462511,0.0009862579073960573
0.2937240400761514-0.07849368353359032-0.838067620913245-0.6222171211861014,0.0004589483760409595,5.215519334547236,39.4824759554248,1.1833747767401405e-05,71.45538969343761,-8.634813712969295,3.9422489554781066,-0.9377804375870298,-0.31118704655054713,0.13391986428720296,-0.8377446753127819,-0.5585864578679972,0.6345517271318096,0.3739375115473325,-0.33392771435602003,-0.3861782971326105,-0.28932439936907645,0.08155925962659616,0.00796971508423864,0.001559950578325001,0.0007919610543508879,0.004110210379222536,0.019753100838338995,0.006149599629733364,0.0019637190810819958,0.0016772173363493275,0.00120225550605649,0.0013717461107616593,0.006862514974133371,0.015712841339489952
0.6360405747375628-0.636392184273317-0.9977306575618888-0.4361370726542393,0.0015987948289164222,17.009878835228616,72.32447669302853,1.3021549994993663e-05,127.68140387615858,-13.732140270236414,7.570323069392259,-1.8696036386483001,-0.7754303691844283,0.37927042153267365,-1.5890046328856968,-0.889600837863353,1.5227413990385468,1.0028074323871745,-0.7276618364368659,-0.8555034378712799,-0.6049363443889746,0.12579001004686022,0.008524436974094773,0.0019294699515324532,0.001713560734733513,0.008663833988871217,0.03290840760278254,0.009863716974494766,0.003623101766859982,0.0031021782996538496,0.0017046965882909725,0.002136068230642843,0.012371327176736205,0.0212332692233711
0.45768566468895777-0.5396039869740796-0.8303328557225914-0.9797684573971829,0.0006580253802747823,10.780775414521168,51.43233673285665,2.275168702295979e-05,89.18390048120273,-9.267563963382258,4.484077827132315,-1.05278492558971,-0.20210006988728088,0.16160967918932082,-0.9595629262079347,-0.3233216421239368,1.1946554697775629,0.7761031943086903,-0.3258601231124298,-0.568158994260583,-0.3884905058544111,0.1426215418956711,0.0024121482082117194,0.0018798972518805912,0.004570575920894378,0.020763002335226616,0.017569749978889344,0.004379890875862713,0.004021672560796617,0.001418038991650078,0.0012781895982067238,0.0045423631716192125,0.015808606612938664,0.010092582311145848
0.7458437631255631-0.5417236598677655-0.7914355303190947-0.7364041235167753,0.0015380628008934045,26.17982145464477,95.82859165982865,0.00014363615028004418,154.45666862779035,-11.734952857034992,5.886925502881809,-1.6417965788533782,-0.5421777927508197,-0.10094312875219942,-1.451581455442683,-0.5324695331487543,1.6636402186679977,1.0948380153241384,-0.6765490352830644,-0.8447649335995019,-0.23916602974308057,0.1781546647259328,0.003776585732536128,0.005164567081338649,0.009463225876137904,0.03865025689204534,0.03147935071121122,0.014232552530744291,0.00970232606208756,0.00391633433843767,0.002791398205927729,0.008952866546224625,0.02908344480894483,0.01282618934809369
0.6524591864107817-0.39365607713985795-0.9274881762616094-0.4731135682065032,0.0007251808344526193,11.273730194020152,70.0714150556921,0.00012846765787679566,113.46237447069143,-8.958656820227892,3.9447999195897787,-1.303619543419785,-0.5795188914064108,-0.05803018531675382,-0.8603871790374313,-0.3287622173461173,0.9979973778391127,0.7117749560115717,-0.31718179148282627,-0.42341825449010884,-0.01414019423260715,0.20754410979706783,0.0017016843131831272,0.0018888953975812611,0.00281032095543271,0.008689304693359637,0.026538712282975514,0.010847312018440284,0.006209215278255427,0.006423289270845789,0.0020061376846679433,0.0019857527528749134,0.01148685549560624,0.012092283783958213
0.8722707082378478-0.8060709477031064-0.9262989213415557-0.5981623428331408,0.0011619579909119225,14.296575076990463,80.23117422181623,5.797892410996509e-05,123.3817347771037,-11.049187974944553,5.13258629850507,-1.7991548457433548,-0.5659321676809222,0.1895871863028026,-1.058975876853817,-0.3808734586132256,1.5461477985302754,1.1611399203453725,-0.30244573036781236,-0.41003198035008026,0.06427822708929594,0.2888353462699715,0.0015652843267195012,0.0021879023104293635,0.0024572726336300663,0.010241024176912342,0.03359583392739296,0.012443481455081451,0.007368909092180076,0.007340298529385429,0.0019042563116965043,0.0030591989063013386,0.015430774144213677,0.014730954860677955
0.23966938583744668-0.937230541154253-0.3442196392778758-0.3414368450356755,7.035136638081613e-05,1.9598773664879152,21.721722199995785,1.5921460159527672e-05,31.285599411808107,-3.845029991475556,1.2120361287649832,-0.4516705026683958,-0.16811639124013578,0.032247205852591776,-0.3100655319260908,-0.13169814481329759,0.38967421471438496,0.29183000750150434,-0.08801694009804795,-0.10329360278400657,0.03278278652678105,0.043207355190797804,0.0005663628509385785,0.0006314668755647562,0.0006734576203076033,0.0027490249403034537,0.008266514322410027,0.0026326314030661047,0.0018444038954411764,0.0019082795407557214,0.0004720985659542598,0.0005933350960437509,0.004631812882322034,0.005534245865341569
0.9602962683109116-0.7650558338533678-0.6095377750522489-0.4504457324549508,0.0010152524418611183,7.438540313167436,81.28685487466281,5.561746703972449e-05,118.76533868298793,-10.44272231209815,4.761421746447051,-1.5667767500890974,-0.5157877633307392,0.3169077864470265,-1.0753880810558034,-0.603235522964661,1.4018460188211062,1.0886154722273969,-0.2664804745195612,-0.3788298964610893,0.11052642651599891,0.13821534574329117,0.001379674536666609,0.0031376178441889827,0.004146197428618335,0.026807304092406874,0.015213934728834385,0.003417702336166654,0.007678264043970151,0.0021769518557741147,0.0015961148680384053,0.008820623704823885,0.029963852347635583,0.006678697696387588
0.2335344299846659-0.8554573276252223-0.7164321638195512-0.7946504750655026,5.784256044291503e-05,1.1844166859103393,21.714176435235633,4.786846831543942e-05,34.987595981215236,-3.4260843274785486,1.0255140193956056,-0.34447039118414224,-0.09324784803193768,0.06219071421947472,-0.22315268474355943,-0.10185889115908224,0.31635133810460775,0.261190022051711,-0.0487559249961295,-0.06813298110880006,0.037840257433720735,0.039223264718050876,0.00032710941501477826,0.000669331407811864,0.0010297423655436812,0.00587265182451141,0.003064697992235748,0.0009560242342583972,0.0015325401533152622,0.0006096388581170419,0.0005138291627364086,0.0022391999484853153,0.007495483538756768,0.001717912990512165
0.43080638549231864-0.38932466329831716-0.2980248839819295-0.3225701343057017,0.00019881705950579136,2.846469972723216,39.527210328754364,7.450377827364514e-05,64.60834312151746,-5.584288083690571,1.940442462197775,-0.6482841523721538,-0.10889898621391692,0.09333186546579857,-0.47238654837029337,-0.22002811465025776,0.6263494718804855,0.5247271811992652,-0.11120003694923379,-0.164089618262547,0.0013908605708775612,0.01177626923214318,0.000669099633026036,0.0007637218452977446,0.0016590654746187622,0.007587524733155586,0.0030384120651089502,0.0007335929120176147,0.001756116591545051,0.0007165724113484678,0.0008135051600246466,0.004369673054806529,0.013896827275554339,0.003540123659408321
0.674538226971968-0.5070176304809788-0.47246662349600477-0.4103637905291133,0.00046731047722121596,4.389140166219211,63.05478574761122,0.0001433726184103735,105.6893291472079,-7.637224185737542,2.972793714933516,-0.9076014267060705,-0.15882230218954727,0.14398987504317354,-0.8066326549919935,-0.46717557668757453,0.8752000428854684,0.7559158710581263,-0.19709790197688357,-0.3057798568567985,-0.04164266681440706,-0.05953409253377077,0.0009294423443964561,0.000880686785562033,0.002898785432043638,0.007877824163595393,0.0017383045462188902,0.0008930466706044901,0.0018328321245242075,0.0006658420885892052,0.0015778153595614418,0.00976121037949527,0.021297628059983253,0.004025461108670969
0.5978911694204722-0.21404450345968895-0.00695010105525351-0.06544793109352942,0.0003862222826589076,5.769085707847924,53.146420176404206,0.00012576790567861903,95.42900864062176,-6.910414912640799,3.177310078594701,-0.6974534680284563,-0.14008451672664032,0.35149997506710423,-0.5635830011752816,-0.3951401908809948,0.67717800208622,0.5169368210080473,-0.17175998134314394,-0.06565943144077065,0.08168167508093778,-0.02563130883453842,0.0006893119050027698,0.0009811544472845175,0.002633679665287436,0.005651895372137246,0.0017883777301465943,0.0016765474118318538,0.0017217150341314047,0.001034025643964635,0.0017702612902596958,0.009570472492510437,0.01936902292072773,0.003363172139219985
0.5715443002796033-0.3628730531120885-0.5037912737552049-0.488918217681654,0.0006363886363552734,5.866172763639494,47.57494319875695,1.2889145379051215e-05,90.96657496138505,-8.923559492803255,4.851489525964932,-0.6645184940278241,-0.08037053517012598,0.9086322130742678,-0.37826996057154333,-0.5634438056526841,0.7443738084926727,0.5931624688166993,-0.2406768119863744,0.07811113036451545,0.21452106630733367,-0.27001031725985464,0.0017730020837921044,0.0016657438013337536,0.003139513831460272,0.005586930782695287,0.0037705968016322386,0.0038030927699476504,0.006442406929208204,0.0080616054936792,0.009083776832626714,0.012976168758982146,0.02478287989894549,0.013125693786424142
0.7626538055469125-0.7827822518573346-0.2186196494272944-0.606220826712275,0.0024725668236582066,11.104958116098942,90.93523247275012,3.9815858315148316e-05,172.50714685505955,-15.361484736909839,9.087596590371996,-0.8725140361650977,0.07796697600173275,2.0876664548905333,-0.22854024314383992,-1.041041258920984,1.2039597073811212,1.1611566600088328,-0.16062268639744856,0.2903095127053727,0.46579143899629355,-0.5473553747533373,0.006092279193466554,0.003355756083592324,0.0047317807761490345,0.007891454738089276,0.008161071739203182,0.013092564557480424,0.023033784697671294,0.03257496947477619,0.037249503558696606,0.04315892487211285,0.0448276436535906,0.029220371543254704
0.8712305255144696-0.5934379252931166-0.69584335139602-0.6396262785852993,0.006223833918076557,16.404046125284196,140.18552449664728,8.790596953228188e-05,254.43388434669032,-21.34764934165325,14.002575504671634,-0.9857414507586691,0.820614628832951,2.8002809632490084,-0.25145491302786066,-0.9603515249029032,1.7285589843078195,1.7559025323644022,0.2638864345132406,0.6711632500947312,0.583207556368262,-0.606158827054422,0.010560007094189824,0.005665044573698763,0.007396932366069679,0.01055726688148434,0.012950208004861463,0.023423419229693525,0.0405856814091905,0.05878405964609964,0.06701800675874403,0.07552030715595204,0.06198572574848674,0.03947409067788765
0.8475495580208552-0.04245710304893224-0.8850054584670688-0.2025088296282027,0.009497509957527942,20.301389555560466,172.0742005892606,0.00010954923183469852,314.50997924039257,-24.76133048230804,17.35299182283749,-1.694060770814815,1.2089123374408046,3.104864194005207,-0.44401283581086304,-1.033569856035624,1.804337493960811,1.5514323377390558,0.21678824026076526,0.6124938389126863,0.7621273862818901,-0.591710188869793,0.011979417443177673,0.006752636098723536,0.008836238337746244,0.011770914736526491,0.016344792112331936,0.031478681866533055,0.054586726517989494,0.07705390958467895,0.091268758586953,0.0959657405813535,0.06804919067026265,0.03605914132080135
0.30838243899448703-0.21036662198345435-0.6171534299029258-0.007014366104420522,0.0019735374657533175,9.270998747167184,96.38007351889742,0.0001449214344738066,192.0406783467115,-13.938010314870894,7.296157430496653,-1.0483390310315979,0.8709258172510085,1.5753818917575682,-0.10983956787197613,-0.27029410189218933,0.7351341362094814,0.26395653952630127,-0.2366289561292628,0.3618356639662477,0.28535540361510964,-0.31655828040705486,0.0043281636539780005,0.002672913698200852,0.003429013796740016,0.004618740800289477,0.0069176697091600835,0.012312286100028639,0.022405759401001497,0.03129181402148151,0.04375536118944486,0.03807415318312094,0.02362031663079874,0.011503158291407217
