parameters,rms,pitch,cent,flatness,rolloff,MFCC0,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,chroma0,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11
0.5547900962146392-0.8210882326873002-0.427437504781254-0.8769879036190178-0.9228193344960959-0.41786604484765155-0.2524920615496-0.36997624657917216-0.04347637328267684,0.0009020055595208633,138.71127942095566,149.64692009955195,0.0002554060500331249,296.6994701528165,-8.255627567869888,1.937699603612702,-0.04499661935908398,1.5723301492645259,-0.3794784065723853,0.5967926302943228,0.0926167564422092,0.8973354713598738,-0.26643136022555974,0.5952806206338792,0.3066905241426087,-0.1256556281203872,0.2386418087169968,0.007432981353943019,0.007531714385937564,0.01540066465749416,0.027914850041270256,0.011741766224367437,0.008027235332079552,0.007944897398778336,0.009015546221966911,0.01009791457133403,0.01033255414712488,0.009289787139767164,0.007993962298961618
0.2158270234992271-0.17642291748340555-0.9416408990353963-0.1169685181289486-0.25362580312323124-0.1876263914151437-0.7022182206519375-0.9093966004017693-0.739283607938973,0.01783509109894203,2591.66218014434,228.56944362288286,0.00038054875694395096,558.666193627414,-29.538759169229724,18.075158632266803,2.306789065989571,1.3310000751829538,2.3564606752237336,1.6131346124418329,0.9683696052470848,1.2311311095065214,0.8517799102687261,0.6912319301107388,0.7749505708807524,0.5855968917749633,0.5181463470605117,0.10231570632328839,0.10087473868772505,0.10145724331820238,0.10263301782533511,0.10904761281674406,0.11216387668849141,0.10954818253049363,0.10699099376664334,0.1089873103519291,0.1057535355744577,0.09738217621673946,0.09566172534286792
0.1301639795712144-0.05149783645521855-0.012740475316611821-0.0809165201912474-0.7776903490415568-0.25341536511569895-0.9583604411081575-0.3079953891937631-0.42638703760597096,0.0006290472995027692,323.58540128920976,25.872072773440777,1.4784742279621447e-05,48.14941570575684,-12.922433741353606,2.686929353441869,0.7607537495716071,0.6980193632395242,0.5693064629635316,0.5538066390241951,0.4868811037149765,0.4423446492902284,0.3845534614640975,0.3399878563523373,0.29439210990006526,0.258172820821341,0.22382458785042716,0.01980804414206701,0.02111009917199443,0.022505640554526602,0.02359021252625833,0.024280029091970173,0.024156474426903423,0.02323006779618923,0.022316099359234547,0.021248752649798235,0.020010501782207757,0.01858172718760413,0.01796202323535856
0.5838554568903224-0.5303964960533195-0.8660601398624237-0.41798736516056445-0.44137486339093857-0.48353646916201876-0.7978829331380705-0.37128308148458655-0.04108236625335304,0.0002195965199085229,4.454194373054787,49.29639728830693,0.00015024266749181017,119.40715923769858,-4.49494204116191,1.8648712504329172,-0.12917025737931306,0.5173878361833957,-0.15864613937362285,0.29384031879488504,-0.1441644634848873,0.17264520271262787,-0.12745889692433274,0.0801626254743711,-0.06729041554732647,0.07849224848819587,0.06070195565437381,0.007398217286003335,0.007337561014212725,0.007729985280429823,0.008445313335818624,0.0098585789166498,0.014112576426176174,0.013715184976718845,0.010191077342905733,0.006630451072595041,0.0062358773032673105,0.007199926832530086,0.0069338470557298955
0.6428797564690029-0.18044113359001235-0.37973929825575936-0.2069176558213568-0.015791460901330545-0.20951077577660815-0.9482000780454686-0.2253771587576493-0.27949748788470785,0.004386611116787144,8.17768526628666,151.11334115814466,0.00019401476227174733,338.02549775391526,-13.823370205080721,9.80678253919109,-0.8369223704587228,2.8479938263958693,-0.0815312364805026,1.4606939485933215,-0.07192297529859164,0.7529536632983973,0.00843655423630807,0.5175708492157837,0.09850074619660883,0.42493088961408354,0.08057390273594207,0.03892211525178609,0.03819235205853314,0.03186896166800161,0.031844124523706586,0.04174236874899492,0.052218596401817585,0.05713561546870497,0.06333642978615577,0.05822273893800641,0.053174316383478436,0.05024787508756978,0.046149064195512145
0.1437933769232963-0.7800430677409453-0.9280037362484624-0.6013164613769596-0.4570758047443917-0.7352450927335853-0.8382669076683892-0.1402502939548057-0.48220523403096327,0.0915540758386771,385.6169199864293,1377.7383729321143,0.0036831451698721477,3193.381678255537,-8.95090602192702,27.28467602878955,0.9050747832312455,10.882909912294375,-3.413384298047177,10.705373312794828,-1.12114402380645,8.71819111865552,-0.7754146561122278,2.7143221621226936,-4.778379119304513,0.1816979003818382,2.59665333397786,0.07800310024015944,0.08412761018051255,0.11469645649760755,0.1780745826577125,0.29781022171179455,0.18183089253571585,0.12131472806506971,0.0964126203572598,0.08741282485031303,0.0890417717312465,0.09019975466018544,0.09925517944641309
0.5295090019728642-0.38574744093990576-0.713534026263829-0.38644295238576276-0.04308828382176233-0.9142620734373643-0.7748764728714321-0.4380901767079711-0.9377916630934322,0.4994751767955421,108.46097205929533,1920.3843259237735,0.004081795305941628,4532.739714730997,19.601052156317337,102.10013985725648,-0.6705079487959059,18.60677608065252,0.07028071864245551,15.337247617532284,-4.2224696931929016,9.732945800451906,-4.654848967751704,9.353863629782191,-0.1230036024839194,1.1913739181357197,1.200011890735387,0.653532017170979,0.6054331541599088,0.5755403471959966,0.5007543710385202,0.45426054402600613,0.4633922903631138,0.4643758418003685,0.3768858992358754,0.45211424327200217,0.5347535868282355,0.5866551866356247,0.6530904128119701
0.9650236661812005-0.29046350837750823-0.5295148743869622-0.38603700363691396-0.7090614497447878-0.22229850499493164-0.05395529793402731-0.9292989211713193-0.5508887488849821,0.07917911442957387,1149.859775785774,1283.2443061718122,0.0014364592213034408,2740.649359038798,-28.765757070180598,18.255836490467686,0.29530584796963905,11.145080079189293,-0.75758343038917,2.933486836884169,-1.2095958773793498,5.6594805719085555,-1.9149276638883943,1.6007486523331984,3.2158907485299486,1.1634763892545823,-1.3467124077701846,0.17617297880058894,0.2604554668068886,0.10655922516485501,0.10263357464843391,0.09941461586644279,0.09696763582999313,0.09246466194600918,0.09211923743422551,0.09023942918420354,0.08555823642881862,0.08427630851377886,0.0854194308863231
0.607832771169032-0.9643378417638452-0.5923728728576771-0.3160487516444759-0.6246132017529046-0.5049392910397164-0.8453960651949122-0.8686994181406419-0.34818339633574913,0.019927128552327495,39.47506104832866,696.406653247585,0.0025191835015267124,1449.521201902462,-11.93364309346841,8.782911503748835,-4.335343507957248,6.160207260934253,-0.6916679818189037,4.577992496499007,-1.3782340349719153,2.031658159159425,-1.7308749059506237,1.5315269068870112,-0.22559723086283925,0.30040880103520085,-1.3136314959104685,0.13763882267267155,0.05097280091570289,0.07260572851112894,0.11518991155085641,0.0879091424475013,0.0591531066880561,0.032207693883339106,0.020475953785341856,0.01785108292094284,0.015778872461645627,0.02608351311779178,0.09689060597799919
0.6356541206710168-0.40004631799732815-0.772713195464511-0.13492052814350441-0.35342251046477857-0.038739945427624156-0.0886604613391131-0.13160667475781973-0.3460169733297058,0.0049575393668327234,1221.6365374560557,110.95266160852516,0.00015544076131910776,254.04869010162656,-21.72805987189804,11.209600292860879,3.083855755614991,1.3062922272135988,0.9639630217857539,0.8397148853516162,0.4618857742081559,0.49105507422088834,0.4793191702013573,0.315403736889967,0.1976504049661448,0.22758106539200895,0.32134104071047176,0.05187478904169884,0.046732958867123475,0.04199202946363512,0.04239673955221379,0.05190578828774761,0.0626108171651123,0.058196413847807715,0.05240908177809844,0.060455493497380296,0.062295075556276856,0.0591635469010107,0.05420677378130397
